city,country,continent,lon,lat,koppen_geiger_class,climate_class_label,climate_class_description,nearest_city_pop_max,pop_group,wbt_continent_wbt
Bend,United States of America,North America,-121.5,44.29879413,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",75441,Medium (50k-500k),5.2272973
Bend,United States of America,North America,-121.5,44.29879413,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",75441,Medium (50k-500k),5.2272973
Stockton,United States of America,North America,-121.25,38.16753927,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",685306,Large (500k-1M),8.573913
Yuba City,United States of America,North America,-121.25,39,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",116217,Medium (50k-500k),9.387279
Bend,United States of America,North America,-121.25,43.82198953,18,Dsb,"Cold, dry summer, warm summer",75441,Medium (50k-500k),5.2272973
Fort Simpson,Canada,North America,-121.25,61.72774869,25,Dfa,"Cold, no dry season, hot summer",283,Small (<50k),16.546118
Paso Robles,United States of America,North America,-120.9375,35.625,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",27157,Small (<50k),18.409603
Paso Robles,United States of America,North America,-120.9375,35.71953248,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",27157,Small (<50k),16.352629
Modesto,United States of America,North America,-120.9375,37.67308963,6,BSh,"Arid, steppe, hot",323386,Medium (50k-500k),17.856806
Modesto,United States of America,North America,-120.9375,37.86997958,6,BSh,"Arid, steppe, hot",323386,Medium (50k-500k),17.856806
Stockton,United States of America,North America,-120.9375,38.125,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",685306,Large (500k-1M),8.573913
Bend,United States of America,North America,-120.9375,44.12409297,7,BSk,"Arid, steppe, cold",75441,Medium (50k-500k),5.2272973
Fort Simpson,Canada,North America,-120.9375,61.875,25,Dfa,"Cold, no dry season, hot summer",283,Small (<50k),16.546118
San Luis Obispo,United States of America,North America,-120.375,35.32690576,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",65386,Medium (50k-500k),17.045282
San Luis Obispo,United States of America,North America,-120.375,35.32690576,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",65386,Medium (50k-500k),17.045282
Wenatchee,United States of America,North America,-120.375,47.66324626,17,Dsa,"Cold, dry summer, hot summer",62625,Medium (50k-500k),14.479747
Santa Barbara,United States of America,North America,-120,34.5072403,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",181632,Medium (50k-500k),11.303562
Santa Barbara,United States of America,North America,-120,34.50724334,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",181632,Medium (50k-500k),11.303562
Santa Maria,United States of America,North America,-120,35,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",110705,Medium (50k-500k),17.045282
Fresno,United States of America,North America,-120,36.75,6,BSh,"Arid, steppe, hot",616353,Large (500k-1M),12.85047
Fresno,United States of America,North America,-120,36.760563,6,BSh,"Arid, steppe, hot",616353,Large (500k-1M),12.85047
Fresno,United States of America,North America,-120,36.93491964,6,BSh,"Arid, steppe, hot",616353,Large (500k-1M),12.85047
Carson City,United States of America,North America,-120,39.10994764,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",57341,Medium (50k-500k),4.2815723
Carson City,United States of America,North America,-120,39.295776,18,Dsb,"Cold, dry summer, warm summer",57341,Medium (50k-500k),4.2815723
Reno,United States of America,North America,-120,39.49367089,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",328585,Medium (50k-500k),4.2815723
Reno,United States of America,North America,-120,39.74009906,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",328585,Medium (50k-500k),14.645559
Reno,United States of America,North America,-120,39.75,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",328585,Medium (50k-500k),14.645559
Wenatchee,United States of America,North America,-120,47.22057036,5,BWk,"Arid, desert, cold",62625,Medium (50k-500k),2.6220226
Wenatchee,United States of America,North America,-120,47.25,5,BWk,"Arid, desert, cold",62625,Medium (50k-500k),2.6220226
Wenatchee,United States of America,North America,-120,47.5,7,BSk,"Arid, steppe, cold",62625,Medium (50k-500k),1.2329271
Wenatchee,United States of America,North America,-120,47.56392575,5,BWk,"Arid, desert, cold",62625,Medium (50k-500k),13.684406
Wenatchee,United States of America,North America,-120,47.56393051,5,BWk,"Arid, desert, cold",62625,Medium (50k-500k),13.684406
Wenatchee,United States of America,North America,-120,47.59162304,7,BSk,"Arid, steppe, cold",62625,Medium (50k-500k),14.479747
Wenatchee,United States of America,North America,-120,47.59493671,7,BSk,"Arid, steppe, cold",62625,Medium (50k-500k),14.479747
Penticton,Canada,North America,-120,49.42914963,26,Dfb,"Cold, no dry season, warm summer",37721,Small (<50k),-3.226652
Penticton,Canada,North America,-120,49.4291537,26,Dfb,"Cold, no dry season, warm summer",37721,Small (<50k),-3.226652
Penticton,Canada,North America,-120,49.43662,26,Dfb,"Cold, no dry season, warm summer",37721,Small (<50k),-3.226652
Penticton,Canada,North America,-120,49.47643979,26,Dfb,"Cold, no dry season, warm summer",37721,Small (<50k),-3.226652
Dawson Creek,Canada,North America,-120,55.636081,26,Dfb,"Cold, no dry season, warm summer",10802,Small (<50k),-10.896772
Dawson Creek,Canada,North America,-120,55.69620253,26,Dfb,"Cold, no dry season, warm summer",10802,Small (<50k),-10.896772
Dawson Creek,Canada,North America,-120,55.774647,26,Dfb,"Cold, no dry season, warm summer",10802,Small (<50k),-10.896772
Delano,United States of America,North America,-119.53125,35.71953248,4,BWh,"Arid, desert, hot",44757,Small (<50k),18.872198
Kelowna,Canada,North America,-119.53125,49.72711456,17,Dsa,"Cold, dry summer, hot summer",125109,Medium (50k-500k),11.771085
Bakersfield,United States of America,North America,-119.25,35.32690576,4,BWh,"Arid, desert, hot",443129,Medium (50k-500k),18.15097
Bakersfield,United States of America,North America,-119.25,35.32690576,4,BWh,"Arid, desert, hot",443129,Medium (50k-500k),18.15097
John Day,United States of America,North America,-119.25,44.29879413,7,BSk,"Arid, steppe, cold",1573,Small (<50k),16.281475
John Day,United States of America,North America,-119.25,44.29879413,7,BSk,"Arid, steppe, cold",1573,Small (<50k),16.281475
Kelowna,Canada,North America,-119.25,49.90621184,26,Dfb,"Cold, no dry season, warm summer",125109,Medium (50k-500k),11.771085
Kelowna,Canada,North America,-119.25,49.90621184,26,Dfb,"Cold, no dry season, warm summer",125109,Medium (50k-500k),11.771085
Bakersfield,United States of America,North America,-119.0625,35.06479941,4,BWh,"Arid, desert, hot",443129,Medium (50k-500k),18.15097
Delano,United States of America,North America,-119.0625,35.625,6,BSh,"Arid, steppe, hot",44757,Small (<50k),18.15097
Delano,United States of America,North America,-119.0625,35.99985958,6,BSh,"Arid, steppe, hot",44757,Small (<50k),18.15097
John Day,United States of America,North America,-119.0625,44.375,7,BSk,"Arid, steppe, cold",1573,Small (<50k),16.281475
John Day,United States of America,North America,-119.0625,44.41539505,7,BSk,"Arid, steppe, cold",1573,Small (<50k),16.281475
Pendleton,United States of America,North America,-119.0625,45.625,7,BSk,"Arid, steppe, cold",16799,Small (<50k),17.794796
Bakersfield,United States of America,North America,-118.75,35.34031414,6,BSh,"Arid, steppe, hot",443129,Medium (50k-500k),18.15097
Pendleton,United States of America,North America,-118.75,45.70680628,7,BSk,"Arid, steppe, cold",16799,Small (<50k),17.794796
Pasadena,United States of America,North America,-118.125,34.12973913,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",144618,Medium (50k-500k),16.939785
Pasadena,United States of America,North America,-118.125,34.2054185,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",144618,Medium (50k-500k),16.939785
Pasadena,United States of America,North America,-118.125,34.2054185,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",144618,Medium (50k-500k),16.939785
Pasadena,United States of America,North America,-118.125,34.31877008,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",144618,Medium (50k-500k),16.939785
Lancaster,United States of America,North America,-118.125,34.5072403,6,BSh,"Arid, steppe, hot",225799,Medium (50k-500k),18.103855
Lancaster,United States of America,North America,-118.125,34.50724334,6,BSh,"Arid, steppe, hot",225799,Medium (50k-500k),18.103855
Lancaster,United States of America,North America,-118.125,34.88252099,4,BWh,"Arid, desert, hot",225799,Medium (50k-500k),17.077095
Lancaster,United States of America,North America,-118.125,35,4,BWh,"Arid, desert, hot",225799,Medium (50k-500k),16.84649
Bishop,United States of America,North America,-118.125,37.12029431,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",4827,Small (<50k),13.29581
Bishop,United States of America,North America,-118.125,37.5,7,BSk,"Arid, steppe, cold",4827,Small (<50k),3.3540075
Bishop,United States of America,North America,-118.125,37.56987959,7,BSk,"Arid, steppe, cold",4827,Small (<50k),3.3540075
Bishop,United States of America,North America,-118.125,37.56987959,7,BSk,"Arid, steppe, cold",4827,Small (<50k),3.3540075
Winnemucca,United States of America,North America,-118.125,40.93433832,5,BWk,"Arid, desert, cold",9666,Small (<50k),14.863615
Winnemucca,United States of America,North America,-118.125,40.93433832,5,BWk,"Arid, desert, cold",9666,Small (<50k),14.863615
La Grande,United States of America,North America,-118.125,45.3504537,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",15004,Small (<50k),-0.4010568
La Grande,United States of America,North America,-118.125,45.42027863,18,Dsb,"Cold, dry summer, warm summer",15004,Small (<50k),-0.4010568
La Grande,United States of America,North America,-118.125,45.42027863,18,Dsb,"Cold, dry summer, warm summer",15004,Small (<50k),-0.4010568
La Grande,United States of America,North America,-118.125,45.5248501,18,Dsb,"Cold, dry summer, warm summer",15004,Small (<50k),-0.4010568
Walla Walla,United States of America,North America,-118.125,46.04472663,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",45150,Small (<50k),0.8197609
Walla Walla,United States of America,North America,-118.125,46.25,7,BSk,"Arid, steppe, cold",45150,Small (<50k),1.4488388
Walla Walla,United States of America,North America,-118.125,46.28551215,7,BSk,"Arid, steppe, cold",45150,Small (<50k),1.4488388
Revelstoke,Canada,North America,-118.125,50.96080063,26,Dfb,"Cold, no dry season, warm summer",7668,Small (<50k),10.453943
Revelstoke,Canada,North America,-118.125,51.02769373,26,Dfb,"Cold, no dry season, warm summer",7668,Small (<50k),10.453943
Revelstoke,Canada,North America,-118.125,51.02769373,26,Dfb,"Cold, no dry season, warm summer",7668,Small (<50k),10.453943
Revelstoke,Canada,North America,-118.125,51.12786664,26,Dfb,"Cold, no dry season, warm summer",7668,Small (<50k),10.453943
Revelstoke,Canada,North America,-118.125,51.25,26,Dfb,"Cold, no dry season, warm summer",7668,Small (<50k),-7.3254523
Jasper,Canada,North America,-118.125,52.83091393,27,Dfc,"Cold, no dry season, cold summer",3907,Small (<50k),10.346642
Irvine,United States of America,North America,-118,33.75,6,BSh,"Arid, steppe, hot",3010232,Very Large (>1M),11.746886
Bishop,United States of America,North America,-118,37.46835443,5,BWk,"Arid, desert, cold",4827,Small (<50k),13.966733
La Grande,United States of America,North America,-118,45.56962025,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",15004,Small (<50k),4.9675913
Oceanside,United States of America,North America,-117.5,33.45549738,6,BSh,"Arid, steppe, hot",609854,Large (500k-1M),12.864501
San Bernardino,United States of America,North America,-117.5,34.225353,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",1745000,Very Large (>1M),10.588078
Victorville,United States of America,North America,-117.5,34.39790576,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",83496,Medium (50k-500k),10.588078
Tonopah,United States of America,North America,-117.5,38.028168,5,BWk,"Arid, desert, cold",3261,Small (<50k),15.70232
Tonopah,United States of America,North America,-117.5,38.16753927,5,BWk,"Arid, desert, cold",3261,Small (<50k),15.70232
Nelson,Canada,North America,-117.5,49.43662,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",11779,Small (<50k),-7.3953447
Nelson,Canada,North America,-117.5,49.47643979,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",11779,Small (<50k),-7.3953447
Hinton,Canada,North America,-117.5,53.239437,26,Dfb,"Cold, no dry season, warm summer",10265,Small (<50k),6.584163
Hinton,Canada,North America,-117.5,53.2460733,26,Dfb,"Cold, no dry season, warm summer",10265,Small (<50k),6.584163
Meander River,Canada,North America,-117.5,58.90052356,26,Dfb,"Cold, no dry season, warm summer",200,Small (<50k),6.948118
Oceanside,United States of America,North America,-117.1875,33.125,6,BSh,"Arid, steppe, hot",609854,Large (500k-1M),11.985649
Oceanside,United States of America,North America,-117.1875,33.19467875,6,BSh,"Arid, steppe, hot",609854,Large (500k-1M),11.985649
San Bernardino,United States of America,North America,-117.1875,34.12973913,6,BSh,"Arid, steppe, hot",1745000,Very Large (>1M),10.588078
Victorville,United States of America,North America,-117.1875,34.375,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",83496,Medium (50k-500k),10.588078
Tonopah,United States of America,North America,-117.1875,37.86997958,5,BWk,"Arid, desert, cold",3261,Small (<50k),15.70232
Tonopah,United States of America,North America,-117.1875,38.125,5,BWk,"Arid, desert, cold",3261,Small (<50k),15.70232
Nelson,Canada,North America,-117.1875,49.375,18,Dsb,"Cold, dry summer, warm summer",11779,Small (<50k),-7.3953447
Oceanside,United States of America,North America,-117,33.08393102,6,BSh,"Arid, steppe, hot",609854,Large (500k-1M),11.985649
Oceanside,United States of America,North America,-117,33.08393102,6,BSh,"Arid, steppe, hot",609854,Large (500k-1M),11.985649
San Bernardino,United States of America,North America,-117,34.2054185,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",1745000,Very Large (>1M),10.588078
San Bernardino,United States of America,North America,-117,34.2054185,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",1745000,Very Large (>1M),10.588078
Ontario,United States of America,North America,-117,44.29879413,8,Csa,"Temperate, dry summer, hot summer (Mediterranean)",12187,Small (<50k),-1.1234243
